order_id;date;time;user_id;name;course_id;course_name;payment_method;item_price;discount;total_amount
OC-2022-139080;01/23/22;22:18:00;CS-12250;Chris Selesnick;CAMP-002-007-033;Pemodelan Basis Data dengan PostgreSQL dan Golang;BSI;538005;0;538005
OC-2022-139080;01/23/22;22:32:00;CS-12250;Chris Selesnick;CAMP-004-001-062;Konsep Data Warehouse basis Cloud;OVO;262108;0;262108
OC-2022-139080;01/23/22;08:51:00;CS-12250;Chris Selesnick;CAMP-002-008-038;Analisis Segmentasi Pelanggan menggunakan Python ;BSI;509077;0.2;407262
OC-2020-115693;12/10/2020;07:17:00;FC-14245;Frank Carlisle;CAMP-001-001-074;Apa itu Online dan Digital Marketing?;Alfamidi;297747;0;297747
ID-2019-107993;11/25/19;14:10:00;SE-20110;Sanjit Engle;CAMP-005-005-049;Kuasai Desain Presentasi dengan PowerPoint;Alfamart;309797;0.2;247837
OC-2022-110443;11/21/22;19:33:00;CK-12205;Chloris Kastensmidt;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;BSI;260937;0.2;208750
OC-2022-110443;11/21/22;22:15:00;CK-12205;Chloris Kastensmidt;CAMP-002-001-033;Python untuk Sains Data;OVO;615773;0.2;492618
OC-2022-110443;11/21/22;13:19:00;CK-12205;Chloris Kastensmidt;CAMP-003-008-062;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;Mandiri;317250;0;317250
OC-2022-144848;04/04/2022;22:19:00;DS-13030;Darrin Sayre;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;BSI;245275;0;245275
OC-2022-144848;04/04/2022;20:29:00;DS-13030;Darrin Sayre;CAMP-004-002-022;Bagaimana Bercerita Menggunakan Data?;Alfamidi;246415;0;246415
OC-2022-144848;04/04/2022;08:50:00;DS-13030;Darrin Sayre;CAMP-004-004-041;Mahir dalam Seni Komunikasi;Danamon;254839;0;254839
ID-2022-147998;05/19/22;14:53:00;SA-20830;Sue Ann Reed;CAMP-004-003-060;Sales 101;Alfaexpress;253274;0.2;202619
OC-2021-103919;10/03/2021;18:05:00;TP-21565;Tracy Poddar;CAMP-004-003-060;Sales 101;BSI;;0.6;101309
OC-2021-113425;11/21/21;22:28:00;JK-16120;Julie Kriz;CAMP-004-002-090;Business Intelligence dengan Microsoft Power BI Desktop ;Alfaexpress;251201;0.2;200961
OC-2022-143035;10/03/2022;18:48:00;CC-12430;Chuck Clark;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;BSI;260937;0;260937
OC-2022-143035;10/03/2022;16:03:00;CC-12430;Chuck Clark;CAMP-002-007-033;Pemodelan Basis Data dengan PostgreSQL dan Golang;Dan Dan;538005;0;538005
OC-2022-143035;10/03/2022;18:00:00;CC-12430;Chuck Clark;CAMP-002-001-017;Analisis Data menggunakan R;Danamon;436642;0;436642
OC-2019-107811;04/29/19;16:42:00;LA-16780;Laura Armstrong;CAMP-004-000-084;Eksplorasi Tableau Server dan Tableau Online untuk Para Analis Data;Bank BRI;240776;0.2;192620
OC-2019-107811;04/29/19;19:48:00;LA-16780;Laura Armstrong;CAMP-001-005-082;Kata kunci untuk Mencapai Halaman Pertama Google;Danamon;411520;0.2;329216
OC-2021-163216;10/07/2021;22:41:00;AW-10930;Arthur Wiediger;CAMP-002-001-076;Mendesain Database dengan MySQL;BNI;618800;0.2;495040
ID-2021-116442;12/15/21;19:39:00;BP-11230;Benjamin Patterson;CAMP-001-009-059;Perkenalan Marketing dan Iklan Facebook ;Go-Pay;350969;0;350969
OC-2022-150623;04/10/2022;20:15:00;DB-13360;Dennis Bolton;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;Danamon;522584;0;522584
OC-2022-150623;04/10/2022;16:59:00;DB-13360;Dennis Bolton;CAMP-005-005-049;Kuasai Desain Presentasi dengan PowerPoint;BCA;309797;0;309797
ID-2019-163797;04/08/2019;14:36:00;PC-19000;Pauline Chand;CAMP-001-006-058;Periklanan dan Pemasaran Tiktok 101;Danamon;328015;0.2;262412
OC-2021-127236;03/29/21;15:08:00;TB-21595;Troy Blackwell;CAMP-004-004-042;Fundamental Analis Bisnis;Lawson;241332;0.5;120666
OC-2021-127236;03/29/21;14:09:00;TB-21595;Troy Blackwell;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;BCA;306279;0.4;183767
ID-2022-104661;01/15/22;12:38:00;TB-21250;Tim Brockman;CAMP-003-006-006;Belajar Inovasi pada Digital Banking;Alfaexpress;255990;0.8;51198
ID-2022-104661;01/15/22;19:17:00;TB-21250;Tim Brockman;CAMP-002-002-084;Basic: Python untuk Pemula;American Express;599596;0.2;479677
ID-2022-104661;01/15/22;08:29:00;TB-21250;Tim Brockman;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;BNI;247612;0.2;198090
ID-2022-104661;01/15/22;19:03:00;TB-21250;Tim Brockman;CAMP-004-000-084;Eksplorasi Tableau Server dan Tableau Online untuk Para Analis Data;Master Card;240776;0.8;48155
OC-2019-134103;01/30/19;18:16:00;MV-18190;Mike Vittorini;CAMP-004-008-001;Visualisasi dan Analisis Data dengan Tableau Desktop;Alfamidi;246398;0;246398
OC-2019-134103;01/30/19;14:37:00;MV-18190;Mike Vittorini;CAMP-004-002-099;Storytelling untuk Bisnis;Bank BRI;268230;0;268230
OC-2020-147529;02/07/2020;11:12:00;DK-12835;Damala Kotsonis;CAMP-001-002-069;Kiat menjadi penulis sukses Web Content;Lawson;405165;0;405165
OC-2020-147529;02/07/2020;22:31:00;DK-12835;Damala Kotsonis;CAMP-004-004-042;Fundamental Analis Bisnis;Mandiri;241332;0;241332
OC-2021-129126;12/14/21;19:28:00;PK-19075;Pete Kriz;CAMP-001-002-047;Menjadi Ahli Pemasaran dengan Data-Driven;Dan Dan;316390;0;316390
OC-2021-129126;12/14/21;12:06:00;PK-19075;Pete Kriz;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;BCA;245275;0;245275
OC-2021-129126;12/14/21;15:30:00;PK-19075;Pete Kriz;CAMP-002-004-085;Fundamental Probability dan Statistics;Alfamidi;517565;0;517565
OC-2021-129126;12/14/21;17:38:00;PK-19075;Pete Kriz;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;Mandiri;294241;0;294241
OC-2021-129126;12/14/21;21:49:00;PK-19075;Pete Kriz;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;Danamon;302148;0;302148
OC-2021-129126;12/14/21;19:51:00;PK-19075;Pete Kriz;CAMP-002-001-017;Analisis Data menggunakan R;Go-Pay;436642;0.2;349314
OC-2022-131632;10/31/22;12:41:00;AH-10120;Adrian Hane;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;BSI;645602;0.2;516482
OC-2022-151981;08/06/2022;16:39:00;GM-14455;Gary Mitchum;CAMP-004-002-099;Storytelling untuk Bisnis;BNI;268230;0;268230
OC-2022-151981;08/06/2022;17:39:00;GM-14455;Gary Mitchum;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;BSI;269423;0;269423
OC-2022-151981;08/06/2022;07:32:00;GM-14455;Gary Mitchum;CAMP-001-002-053;Tingkatkan Kemampuan Content Writing untuk Web dan Marketing ;BSI;312108;0;312108
OC-2022-125472;05/30/22;21:48:00;BD-11725;Bruce Degenhardt;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;BCA;294236;0;294236
OC-2022-125472;05/30/22;07:12:00;BD-11725;Bruce Degenhardt;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;BSI;306279;0;306279
OC-2022-125472;05/30/22;19:40:00;BD-11725;Bruce Degenhardt;CAMP-004-003-072;Strategi Menghadapi Difficult People di Dunia Kerja;Danamon;273379;0;273379
OC-2020-156328;11/30/20;13:17:00;RM-19375;Raymond Messe;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;BSI;286991;0.2;229593
OC-2022-154074;08/31/22;21:38:00;BW-11110;Bart Watters;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;BNI;302148;0.2;241718
OC-2022-154074;08/31/22;15:18:00;BW-11110;Bart Watters;CAMP-004-003-072;Strategi Menghadapi Difficult People di Dunia Kerja;Bank BRI;273379;0;273379
OC-2022-161774;05/14/22;15:42:00;GT-14710;Greg Tran;CAMP-004-005-071;Perekrutan Social Media untuk tim HR Profesional ;Bank BRI;252964;0.3;177075
OC-2022-161774;05/14/22;18:20:00;GT-14710;Greg Tran;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;BNI;306279;0.2;245023
OC-2022-161774;05/14/22;09:35:00;GT-14710;Greg Tran;CAMP-002-008-038;Analisis Segmentasi Pelanggan menggunakan Python ;Alfamart;509077;0.2;407262
OC-2022-161774;05/14/22;08:13:00;GT-14710;Greg Tran;CAMP-003-002-045;Belajar Menganalisis Proses Kredit pada Bank;Alfaexpress;316898;0.2;253518
OC-2022-161774;05/14/22;07:01:00;GT-14710;Greg Tran;CAMP-001-002-069;Kiat menjadi penulis sukses Web Content;BNI;405165;0.2;324132
OC-2022-151211;08/17/22;08:58:00;AH-10120;Adrian Hane;CAMP-001-009-059;Perkenalan Marketing dan Iklan Facebook ;JCB;350969;0;350969
OC-2022-151211;08/17/22;13:28:00;AH-10120;Adrian Hane;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;BSI;560115;0;560115
OC-2022-142671;11/10/2022;18:10:00;DR-12940;Daniel Raglin;CAMP-002-007-033;Pemodelan Basis Data dengan PostgreSQL dan Golang;Alfamidi;538005;0.7;161401
OC-2022-144750;08/21/22;15:35:00;DL-13495;Dionis Lloyd;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;OVO;269423;0.2;215538
OC-2021-111976;03/08/2021;16:08:00;BD-11620;Brian DeCherney;CAMP-004-002-099;Storytelling untuk Bisnis;BCA;268230;0.4;160938
OC-2021-111976;03/08/2021;19:43:00;BD-11620;Brian DeCherney;CAMP-002-002-031;Mulai Karirmu dalam Analisis Data dengan SQL ;BNI;412477;0.2;329981
OC-2021-140130;10/31/21;08:39:00;HW-14935;Helen Wasserman;CAMP-001-008-093;Fundamental Copywriting untuk Pemula;BNI;331790;0;331790
OC-2021-140130;10/31/21;15:41:00;HW-14935;Helen Wasserman;CAMP-001-003-014;Pemasaran di Instagram menggunakan Hashtags, Live, Stories, dan Ads;Go-Pay;357180;0;357180
OC-2021-140130;10/31/21;19:07:00;HW-14935;Helen Wasserman;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;Alfaexpress;294236;0;294236
OC-2021-140130;10/31/21;19:34:00;HW-14935;Helen Wasserman;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;OVO;560115;0;560115
OC-2019-159121;07/26/19;12:27:00;JO-15145;Jack O'Briant;CAMP-003-000-070;Bisnis Bank 101;Go-Pay;327597;0;327597
OC-2020-149650;10/24/20;18:52:00;RD-19660;Robert Dilbeck;CAMP-005-004-071;Menyusun Laporan dan Visualisasi Data menggunakan Google Data Studio;BSI;300275;0.2;240220
OC-2022-115777;08/19/22;22:01:00;DO-13645;Doug O'Connell;CAMP-001-001-046;Kenali Strategi SEO & Social Media Marketing;BCA;305167;0;305167
OC-2021-143714;05/23/21;17:01:00;CC-12370;Christopher Conant;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;Bank BRI;247612;0.4;148567
OC-2021-143714;05/23/21;08:18:00;CC-12370;Christopher Conant;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;OVO;302148;0.7;90644
OC-2021-143714;05/23/21;17:58:00;CC-12370;Christopher Conant;CAMP-001-008-093;Fundamental Copywriting untuk Pemula;Go-Pay;331790;0.2;265432
OC-2021-143714;05/23/21;14:10:00;CC-12370;Christopher Conant;CAMP-003-000-070;Bisnis Bank 101;OVO;327597;0.4;196558
OC-2019-165764;11/03/2019;14:41:00;SH-20395;Shahid Hopkins;CAMP-004-000-098;Optimalisasi Rekrut Pegawai Terbaik dengan Teknik Wawancara;Mandiri;248526;0.2;198821
OC-2019-165764;11/03/2019;08:01:00;SH-20395;Shahid Hopkins;CAMP-002-001-076;Mendesain Database dengan MySQL;Bank BRI;618800;0.4;371280
OC-2019-165764;11/03/2019;19:27:00;SH-20395;Shahid Hopkins;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;Alfamart;286991;0.7;86097
OC-2019-165764;11/03/2019;09:46:00;SH-20395;Shahid Hopkins;CAMP-001-004-028;Analisis Marketing dan Manajemen Bisnis Retail;Alfamidi;405116;0.2;324092
OC-2020-121405;03/30/20;13:59:00;FC-14335;Fred Chung;CAMP-001-004-028;Analisis Marketing dan Manajemen Bisnis Retail;Alfamart;;0.2;324092
OC-2020-121405;03/30/20;14:27:00;FC-14335;Fred Chung;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;Alfamidi;;0.2;194465
ID-2022-116897;05/27/22;14:19:00;JG-15160;James Galang;CAMP-002-003-079;Machine Learning menggunakan Python dan R;BCA;591822;0;591822
ID-2022-116897;05/27/22;11:52:00;JG-15160;James Galang;CAMP-001-003-026;Konversi Followersmu menjadi Paying Customers;BNI;404269;0;404269
ID-2022-116897;05/27/22;20:52:00;JG-15160;James Galang;CAMP-004-006-087;Tingkatkan Kemampuan Menjual dengan Value Product;BNI;243554;0.2;194843
ID-2022-113992;12/14/22;17:01:00;LC-16885;Lena Creighton;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;Danamon;375659;0.3;262961
OC-2019-166891;10/04/2019;18:27:00;CC-12220;Chris Cortes;CAMP-004-004-041;Mahir dalam Seni Komunikasi;Go-Pay;254839;0.1;229355
OC-2021-101161;10/13/21;09:20:00;BW-11110;Bart Watters;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;Bank BRI;294241;0;294241
OC-2021-101161;10/13/21;10:51:00;BW-11110;Bart Watters;CAMP-001-006-006;Tingkatkan Sales dengan Copywriting Menarik;BCA;220317;0;220317
OC-2021-101161;10/13/21;16:03:00;BW-11110;Bart Watters;CAMP-001-001-014;Perkenalan Marketing dan Iklan Facebook ;BNI;450498;0;450498
OC-2021-101161;10/13/21;21:08:00;BW-11110;Bart Watters;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;BSI;629850;0;629850
OC-2021-101161;10/13/21;12:57:00;BW-11110;Bart Watters;CAMP-005-007-065;Membangun Dashboard di Google Data Studio;BNI;296615;0;296615
OC-2020-151785;03/05/2020;20:54:00;JJ-15445;Jennifer Jackson;CAMP-002-005-029;Fundamental React Bagi Pemula;Mandiri;;0.2;436123
ID-2022-119816;03/04/2022;21:23:00;TT-21460;Tonja Turnell;CAMP-003-003-092;Finance 101;American Express;279696;0.6;111878
ID-2022-119816;03/04/2022;19:37:00;TT-21460;Tonja Turnell;CAMP-002-004-085;Fundamental Probability dan Statistics;Master Card;517565;0.2;414052
ID-2022-119816;03/04/2022;14:34:00;TT-21460;Tonja Turnell;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;OVO;239390;0.2;191512
OC-2020-156510;09/25/20;22:01:00;EH-13990;Erica Hackney;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;BSI;286991;0;286991
OC-2020-156510;09/25/20;13:40:00;EH-13990;Erica Hackney;CAMP-002-001-076;Mendesain Database dengan MySQL;Danamon;618800;0;618800
OC-2020-156510;09/25/20;21:30:00;EH-13990;Erica Hackney;CAMP-004-003-060;Sales 101;Mandiri;253274;0;253274
ID-2020-110261;12/19/20;07:52:00;PR-18880;Patrick Ryan;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;Alfamart;245275;0.2;196220
OC-2020-125710;10/08/2020;13:18:00;BT-11680;Brian Thompson;CAMP-002-006-069;MySQL untuk Statistika dan Analisa Bisnis;Danamon;458598;0.2;366878
OC-2022-161102;07/31/22;12:40:00;EC-14050;Erin Creighton;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;Go-Pay;248785;0;248785
OC-2022-161102;07/31/22;21:41:00;EC-14050;Erin Creighton;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;Go-Pay;266872;0;266872
OC-2019-110065;08/05/2019;20:19:00;SP-20650;Stephanie Phelps;CAMP-001-000-040;Belajar Dasar-dasar Digital dan Social Media Marketing;BCA;288732;0;288732
OC-2019-110065;08/05/2019;19:16:00;SP-20650;Stephanie Phelps;CAMP-004-005-071;Perekrutan Social Media untuk tim HR Profesional ;Alfamart;252964;0;252964
ID-2022-133361;05/14/22;09:17:00;AJ-10780;Anthony Jacobs;CAMP-002-007-033;Pemodelan Basis Data dengan PostgreSQL dan Golang;Mandiri;538005;0;538005
ID-2022-133361;05/14/22;21:31:00;AJ-10780;Anthony Jacobs;CAMP-002-007-030;Membangun Aplikasi dengan React ;Bank BRI;487992;0;487992
ID-2022-133361;05/14/22;12:51:00;AJ-10780;Anthony Jacobs;CAMP-001-002-069;Kiat menjadi penulis sukses Web Content;Mandiri;405165;0;405165
ID-2022-133361;05/14/22;09:03:00;AJ-10780;Anthony Jacobs;CAMP-004-009-049;Analisis Data HR dengan Python;BSI;247272;0;247272
ID-2022-133361;05/14/22;18:56:00;AJ-10780;Anthony Jacobs;CAMP-002-002-084;Basic: Python untuk Pemula;BNI;599596;0;599596
ID-2022-133361;05/14/22;08:49:00;AJ-10780;Anthony Jacobs;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;Bank BRI;306249;0;306249
ID-2021-155404;09/22/21;20:46:00;AS-10630;Ann Steele;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;Alfamart;375659;0;375659
OC-2020-114503;11/13/20;15:44:00;AA-10375;Allen Armold;CAMP-003-000-059;Pondasi Finansial untuk Pemula;Alfamart;273848;0.2;219079
OC-2022-153080;05/22/22;15:33:00;EH-13945;Eric Hoffmann;CAMP-004-006-002;Yakinkan Audiensmu dengan Storytelling;BNI;264221;0;264221
OC-2021-163804;12/02/2021;09:16:00;DB-13270;Deborah Brumfield;CAMP-002-009-022;Mendesain Web dengan CSS ;BNI;457323;0;457323
OC-2021-163804;12/02/2021;16:34:00;DB-13270;Deborah Brumfield;CAMP-002-000-077;Advanced JavaScript;BSI;614999;0;614999
OC-2021-163804;12/02/2021;21:51:00;DB-13270;Deborah Brumfield;CAMP-005-005-086;Kuasai Ms. Excel untuk Analisis Finansial ;Alfamart;311311;0;311311
OC-2020-108532;08/29/20;11:30:00;CC-12100;Chad Cunningham;CAMP-002-004-071;Bangun Data Warehouse dengan SQL Server;Lawson;595514;0;595514
OC-2020-108532;08/29/20;22:58:00;CC-12100;Chad Cunningham;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;BCA;409402;0;409402
OC-2019-151897;06/06/2019;20:00:00;VT-21700;Valerie Takahito;CAMP-004-004-041;Mahir dalam Seni Komunikasi;BNI;254839;0.2;203871
OC-2021-113292;03/18/21;17:26:00;DB-13060;Dave Brooks;CAMP-001-001-046;Kenali Strategi SEO & Social Media Marketing;BSI;305167;0.2;244134
OC-2019-149524;01/14/19;12:24:00;BS-11590;Brendan Sweed;CAMP-004-002-022;Bagaimana Bercerita Menggunakan Data?;Mandiri;246415;0.5;123207
OC-2022-140872;06/03/2022;15:48:00;NR-18550;Nick Radford;CAMP-001-001-046;Kenali Strategi SEO & Social Media Marketing;Alfamart;305167;0.7;91550
OC-2022-140872;06/03/2022;15:19:00;NR-18550;Nick Radford;CAMP-002-007-028;Analisis Marketing menggunakan Python;Alfamidi;435239;0.2;348191
OC-2022-140872;06/03/2022;17:54:00;NR-18550;Nick Radford;CAMP-001-000-022;Kuasai Google Analytics bagi Pemula;Bank BRI;384020;0.2;307216
OC-2022-140872;06/03/2022;11:40:00;NR-18550;Nick Radford;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;OVO;260937;0.2;208750
OC-2022-140872;06/03/2022;21:48:00;NR-18550;Nick Radford;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;Go-Pay;294241;0.2;235393
OC-2022-140872;06/03/2022;19:54:00;NR-18550;Nick Radford;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;Alfamart;629850;0.2;503880
OC-2022-140872;06/03/2022;13:19:00;NR-18550;Nick Radford;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;Alfaexpress;302148;0.2;241718
OC-2022-140872;06/03/2022;21:54:00;NR-18550;Nick Radford;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;Alfaexpress;266872;0.2;213498
OC-2022-113908;06/03/2022;14:30:00;KN-16390;Katherine Nockton;CAMP-003-002-045;Belajar Menganalisis Proses Kredit pada Bank;BNI;316898;0.4;190139
OC-2022-113908;06/03/2022;08:00:00;KN-16390;Katherine Nockton;CAMP-003-008-062;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;BSI;317250;0;317250
OC-2022-113908;06/03/2022;11:16:00;KN-16390;Katherine Nockton;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;Mandiri;401973;0;401973
OC-2020-120621;03/21/20;11:07:00;JW-16075;Julia West;CAMP-002-004-085;Fundamental Probability dan Statistics;Mandiri;;0.2;414052
OC-2020-120621;03/21/20;20:46:00;JW-16075;Julia West;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;BSI;;0.7;91875
OC-2020-120621;03/21/20;10:10:00;JW-16075;Julia West;CAMP-004-004-011;Bagaimana Cara Membuat Konsumenmu Terkesan?;BCA;;0.2;203564
ID-2022-148866;09/19/22;21:43:00;JM-15535;Jessica Myrick;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;Dan Dan;645602;0;645602
OC-2019-149594;09/15/19;08:51:00;MF-18250;Monica Federle;CAMP-002-001-017;Analisis Data menggunakan R;OVO;436642;0.2;349314
OC-2021-113845;11/20/21;15:21:00;FA-14230;Frank Atkinson;CAMP-003-006-006;Belajar Inovasi pada Digital Banking;BNI;255990;0.2;204792
OC-2021-113845;11/20/21;08:24:00;FA-14230;Frank Atkinson;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;Danamon;629850;0.2;503880
OC-2021-113845;11/20/21;07:20:00;FA-14230;Frank Atkinson;CAMP-005-005-049;Kuasai Desain Presentasi dengan PowerPoint;BNI;309797;0.2;247837
OC-2022-111262;10/28/22;15:53:00;KH-16510;Keith Herrera;CAMP-004-002-005;Membersihkan dan Memanipulasi Data menggunakan Excel ;BNI;255203;0.2;204162
OC-2022-111262;10/28/22;13:30:00;KH-16510;Keith Herrera;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;BCA;522584;0.2;418067
OC-2022-111262;10/28/22;21:17:00;KH-16510;Keith Herrera;CAMP-001-009-071;Menempati peringkat #1 dengan Mastering Keyword Reasearch ;Mandiri;289730;0.2;231784
OC-2020-103135;07/24/20;18:49:00;SS-20515;Shirley Schmidt;CAMP-001-002-053;Tingkatkan Kemampuan Content Writing untuk Web dan Marketing ;Go-Pay;312108;0;312108
OC-2020-103135;07/24/20;15:49:00;SS-20515;Shirley Schmidt;CAMP-001-001-014;Perkenalan Marketing dan Iklan Facebook ;Alfamidi;450498;0;450498
OC-2020-103135;07/24/20;21:37:00;SS-20515;Shirley Schmidt;CAMP-004-002-022;Bagaimana Bercerita Menggunakan Data?;Alfamart;246415;0;246415
OC-2020-103135;07/24/20;10:22:00;SS-20515;Shirley Schmidt;CAMP-004-002-000;Membuat Dashboard HR menggunakan Tableau Desktop;Danamon;256071;0;256071
OC-2019-129147;11/02/2019;11:19:00;LC-17050;Liz Carlisle;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;BNI;264600;0.4;158760
OC-2019-129147;11/02/2019;14:29:00;LC-17050;Liz Carlisle;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;Master Card;247612;0.4;148567
OC-2019-129147;11/02/2019;19:57:00;LC-17050;Liz Carlisle;CAMP-001-002-047;Menjadi Ahli Pemasaran dengan Data-Driven;Bank BRI;316390;0.7;94917
OC-2022-128265;11/17/22;08:13:00;VW-21775;Victoria Wilson;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;BNI;374303;0;374303
OC-2021-152331;06/26/21;10:19:00;LD-16855;Lela Donovan;CAMP-004-001-062;Konsep Data Warehouse basis Cloud;BCA;262108;0.2;209686
ID-2021-128909;10/09/2021;22:45:00;SP-20545;Sibella Parks;CAMP-002-001-076;Mendesain Database dengan MySQL;Alfaexpress;618800;0.2;495040
ID-2021-128909;10/09/2021;22:28:00;SP-20545;Sibella Parks;CAMP-004-000-084;Eksplorasi Tableau Server dan Tableau Online untuk Para Analis Data;Dan Dan;240776;0.2;192620
OC-2022-102197;12/20/22;09:00:00;DK-13150;David Kendrick;CAMP-003-006-021;Belajar Menganalisis Saham untuk Pemula;OVO;293666;0;293666
OC-2022-102197;12/20/22;11:09:00;DK-13150;David Kendrick;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;BNI;248785;0.2;199028
OC-2022-102197;12/20/22;22:44:00;DK-13150;David Kendrick;CAMP-002-008-002;Cara Termudah Mempelajari SQL ;Alfamart;509805;0;509805
OC-2022-167640;03/06/2022;15:44:00;FC-14245;Frank Carlisle;CAMP-001-005-060;TIngkatkan Sales Bisnismu dengan Meningkatkan Pertumbuhan Followers;Alfamidi;269219;0;269219
OC-2022-167640;03/06/2022;22:42:00;FC-14245;Frank Carlisle;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;BSI;286991;0;286991
OC-2022-167640;03/06/2022;14:07:00;FC-14245;Frank Carlisle;CAMP-004-003-072;Strategi Menghadapi Difficult People di Dunia Kerja;Alfamidi;273379;0;273379
OC-2022-167640;03/06/2022;09:31:00;FC-14245;Frank Carlisle;CAMP-002-009-010;Statistika untuk Analisis Bisnis dan Sains Data;Bank BRI;547352;0.2;437881
ID-2022-116652;09/15/22;14:58:00;RD-19480;Rick Duston;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;BNI;266872;0.2;213498
ID-2022-116652;09/15/22;16:20:00;RD-19480;Rick Duston;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Danamon;409402;0;409402
ID-2022-116652;09/15/22;09:29:00;RD-19480;Rick Duston;CAMP-004-006-087;Tingkatkan Kemampuan Menjual dengan Value Product;BCA;243554;0;243554
ID-2022-116652;09/15/22;09:05:00;RD-19480;Rick Duston;CAMP-001-008-023;SEO 101;Dan Dan;367606;0;367606
ID-2022-116652;09/15/22;13:05:00;RD-19480;Rick Duston;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;OVO;247283;0.2;197827
OC-2022-138289;01/16/22;14:58:00;AR-10540;Andy Reiter;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;BSI;306249;0;306249
OC-2022-138289;01/16/22;10:52:00;AR-10540;Andy Reiter;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;BSI;560115;0;560115
OC-2022-138289;01/16/22;12:50:00;AR-10540;Andy Reiter;CAMP-002-009-022;Mendesain Web dengan CSS ;Alfamart;457323;0;457323
